orig_code,orig_name,orig_city,OriginState,orig_lat,orig_lon,dest_code,dest_name,dest_city,DestState,dest_lat,dest_lon,AirlineDelay_med,AirlineDelay_10frac,AirlineDelay_20frac,AirlineDelay_30frac,AirlineDelay_mean,Distance_mean,AirTime_mean,ActualElapsedTime_mean,Flight_Count
ABQ,Albuquerque International Sunport Airport,Albuquerque,NM,35.040199279785156,-106.60900115966797,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,17.0,0.126436781609,0.0919540229885,0.0766283524904,31.0,677.0,95.4787644788,121.146718147,261
ABQ,Albuquerque International Sunport Airport,Albuquerque,NM,35.040199279785156,-106.60900115966797,SAN,San Diego International Airport,San Diego,CA,32.7336006165,-117.190002441,29.0,0.152542372881,0.124293785311,0.0790960451977,55.3548387097,628.0,88.0114285714,101.302857143,177
ACV,Arcata Airport,Arcata CA,CA,40.97809982299805,-124.10900115966797,SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,32.0,0.155313351499,0.128065395095,0.108991825613,52.3287671233,250.0,47.8108882521,65.1203438395,367
ASE,Aspen-Pitkin Co/Sardy Field,Aspen,CO,39.22320175,-106.8690033,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,9.0,0.0898876404494,0.0842696629213,0.061797752809,34.7272727273,737.0,103.028089888,130.685393258,178
BFL,Meadows Field,Bakersfield,CA,35.43360138,-119.0569992,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,33.43429946899414,-112.01200103759766,35.0,0.0662824207493,0.0576368876081,0.0432276657061,82.9615384615,425.0,71.4825581395,94.5988372093,347
BFL,Meadows Field,Bakersfield,CA,35.43360138,-119.0569992,SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,43.0,0.135294117647,0.111764705882,0.0882352941176,64.1111111111,238.0,43.7117647059,68.4705882353,170
BOI,Boise Air Terminal/Gowen field,Boise,ID,43.56439972,-116.2229996,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,37.5,0.0874316939891,0.0819672131148,0.0765027322404,65.4583333333,674.0,105.637362637,135.824175824,183
BOI,Boise Air Terminal/Gowen field,Boise,ID,43.56439972,-116.2229996,OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,33.0,0.160220994475,0.127071823204,0.0883977900552,54.6333333333,512.0,80.374301676,95.9944134078,181
BOI,Boise Air Terminal/Gowen field,Boise,ID,43.56439972,-116.2229996,SAN,San Diego International Airport,San Diego,CA,32.7336006165,-117.190002441,29.5,0.0978260869565,0.0760869565217,0.0652173913043,30.1666666667,749.0,116.47826087,133.565217391,92
BOI,Boise Air Terminal/Gowen field,Boise,ID,43.56439972,-116.2229996,SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,7.0,0.118918918919,0.0918918918919,0.0702702702703,30.0430107527,522.0,87.6802168022,109.479674797,370
BOI,Boise Air Terminal/Gowen field,Boise,ID,43.56439972,-116.2229996,SMF,Sacramento International Airport,Sacramento,CA,38.69540023803711,-121.59100341796875,43.0,0.0632911392405,0.0632911392405,0.0632911392405,53.6,437.0,65.7848101266,79.4683544304,79
BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,LAS,McCarran International Airport,Las Vegas,NV,36.08010101,-115.1520004,21.0,0.145308924485,0.0949656750572,0.0720823798627,40.0621118012,223.0,42.0198598131,60.1425233645,874
BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,28.0,0.11862745098,0.0803921568627,0.0549019607843,46.0081300813,325.0,49.9701789264,66.7813121272,1020
BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,33.43429946899414,-112.01200103759766,32.0,0.139489194499,0.106090373281,0.0864440078585,48.0361445783,369.0,60.4372469636,77.6497975709,509
BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,10.0,0.133084577114,0.116915422886,0.0970149253731,38.0140186916,326.0,54.7641154329,77.747804266,804
BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,SJC,Norman Y. Mineta San Jose International Airport,San Jose,CA,37.36259841918945,-121.92900085449219,31.0,0.163511187608,0.125645438898,0.0912220309811,49.2427184466,296.0,47.1405975395,62.3497363796,581
BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,SLC,Salt Lake City International Airport,Salt Lake City,UT,40.78839874267578,-111.97799682617188,30.0,0.0354330708661,0.0275590551181,0.0236220472441,28.3076923077,574.0,83.7952755906,109.200787402,254
BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,SMF,Sacramento International Airport,Sacramento,CA,38.69540023803711,-121.59100341796875,25.0,0.129597197898,0.092819614711,0.0542907180385,38.6625,358.0,56.4031971581,71.1971580817,571
DEN,Denver International Airport,Denver,CO,39.861698150635,-104.672996521,PSP,Palm Springs International Airport,Palm Springs,CA,33.8297004699707,-116.50700378417969,20.0,0.107317073171,0.0731707317073,0.0585365853659,43.4242424242,776.0,109.230392157,135.191176471,205
DRO,Durango La Plata County Airport,Durango,CO,37.1515007019,-107.753997803,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,78.5,0.5,0.5,0.5,94.75,640.0,87.5,110.125,8
EGE,Eagle County Regional Airport,Vail,CO,39.64260101,-106.9179993,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,84.0,0.125,0.125,0.125,84.0,748.0,106.625,134.25,8
ELP,El Paso International Airport,El Paso,TX,31.80719948,-106.3779984,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,25.0,0.1388101983,0.116147308782,0.0679886685552,37.6119402985,714.0,98.7507163324,123.524355301,353
EUG,Mahlon Sweet Field,Eugene,OR,44.12459945678711,-123.21199798583984,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,13.5,0.0838323353293,0.0538922155689,0.0479041916168,20.4583333333,748.0,103.814371257,137.083832335,167
EUG,Mahlon Sweet Field,Eugene,OR,44.12459945678711,-123.21199798583984,SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,7.0,0.0849315068493,0.0630136986301,0.0520547945205,29.3076923077,451.0,70.1397260274,91.0191780822,365
FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,26.0,0.118055555556,0.0902777777778,0.0740740740741,53.3866666667,209.0,42.1921296296,72.8263888889,432
FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,PDX,Portland International Airport,Portland,OR,45.58869934,-122.5979996,81.0,0.0760869565217,0.0652173913043,0.054347826087,103.142857143,626.0,88.652173913,107.869565217,92
FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,33.43429946899414,-112.01200103759766,201.0,0.043956043956,0.032967032967,0.032967032967,169.25,493.0,80.2527472527,104.428571429,91
FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,SAN,San Diego International Airport,San Diego,CA,32.7336006165,-117.190002441,21.0,0.0655737704918,0.0382513661202,0.0273224043716,47.4285714286,314.0,52.6593406593,71.543956044,183
FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,SEA,Seattle Tacoma International Airport,Seattle,WA,47.44900131225586,-122.30899810791016,7.0,0.0267175572519,0.0229007633588,0.0190839694656,22.4444444444,748.0,105.329501916,127.609195402,262
FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,17.0,0.179271708683,0.156862745098,0.131652661064,38.7606837607,158.0,31.5210084034,56.9411764706,357
FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,SLC,Salt Lake City International Airport,Salt Lake City,UT,40.78839874267578,-111.97799682617188,65.0,0.0299625468165,0.0262172284644,0.0262172284644,94.7777777778,501.0,73.0411985019,94.9887640449,267
GEG,Spokane International Airport,Spokane,WA,47.61989974975586,-117.53399658203125,OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,22.5,0.142076502732,0.0983606557377,0.0437158469945,26.7333333333,723.0,103.263736264,118.873626374,183
JAC,Jackson Hole Airport,Jacksn Hole,WY,43.6072998046875,-110.73799896240234,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,20.0,0.105633802817,0.0774647887324,0.0774647887324,51.375,784.0,111.633802817,146.570422535,142
JAC,Jackson Hole Airport,Jacksn Hole,WY,43.6072998046875,-110.73799896240234,SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,19.5,0.0574712643678,0.0574712643678,0.0574712643678,27.2,737.0,116.609195402,147.310344828,87
LAS,McCarran International Airport,Las Vegas,NV,36.08010101,-115.1520004,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,31.0,0.166857142857,0.12,0.088,49.0394736842,223.0,44.0705202312,59.101734104,875
LAS,McCarran International Airport,Las Vegas,NV,36.08010101,-115.1520004,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,16.0,0.185044796692,0.135768435562,0.10199862164,36.953271028,236.0,41.7820334262,76.2837743733,2902
LAS,McCarran International Airport,Las Vegas,NV,36.08010101,-115.1520004,LGB,Long Beach /Daugherty Field/ Airport,Long Beach,CA,33.81769943,-118.1520004,39.0,0.251231527094,0.194581280788,0.165024630542,52.8348623853,231.0,42.6608478803,62.6034912718,406
LAS,McCarran International Airport,Las Vegas,NV,36.08010101,-115.1520004,OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,28.0,0.163561076605,0.130434782609,0.092132505176,43.855,407.0,63.8879581152,83.8910994764,966
LAS,McCarran International Airport,Las Vegas,NV,36.08010101,-115.1520004,ONT,Ontario International Airport,Ontario,CA,34.055999755859375,-117.60099792480469,29.0,0.241847826087,0.190217391304,0.114130434783,45.6703296703,197.0,33.7002724796,50.2179836512,368
LAS,McCarran International Airport,Las Vegas,NV,36.08010101,-115.1520004,SAN,San Diego International Airport,San Diego,CA,32.7336006165,-117.190002441,25.0,0.170815450644,0.135622317597,0.0909871244635,39.4752851711,258.0,44.1586748038,64.1647776809,1165
LAS,McCarran International Airport,Las Vegas,NV,36.08010101,-115.1520004,SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,16.0,0.141663184288,0.109903886335,0.0819055578771,31.8392857143,414.0,66.4201680672,92.0134453782,2393
LAS,McCarran International Airport,Las Vegas,NV,36.08010101,-115.1520004,SJC,Norman Y. Mineta San Jose International Airport,San Jose,CA,37.36259841918945,-121.92900085449219,32.0,0.176394293126,0.134889753567,0.0985732814527,48.0344827586,386.0,59.8468586387,77.0196335079,771
LAS,McCarran International Airport,Las Vegas,NV,36.08010101,-115.1520004,SMF,Sacramento International Airport,Sacramento,CA,38.69540023803711,-121.59100341796875,35.0,0.207386363636,0.161931818182,0.123579545455,49.1960784314,397.0,64.4140401146,81.8681948424,704
LAS,McCarran International Airport,Las Vegas,NV,36.08010101,-115.1520004,SNA,John Wayne Airport-Orange County Airport,Santa Ana,CA,33.67570114,-117.8679962,26.0,0.133004926108,0.100164203612,0.0591133004926,37.0229885057,226.0,40.0631229236,57.5083056478,609
LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,ABQ,Albuquerque International Sunport Airport,Albuquerque,NM,35.040199279785156,-106.60900115966797,42.0,0.234848484848,0.189393939394,0.147727272727,57.2794117647,677.0,88.4924242424,109.484848485,264
LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,ASE,Aspen-Pitkin Co/Sardy Field,Aspen,CO,39.22320175,-106.8690033,27.5,0.151685393258,0.134831460674,0.0955056179775,44.6666666667,737.0,98.1581920904,124.610169492,178
LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,BOI,Boise Air Terminal/Gowen field,Boise,ID,43.56439972,-116.2229996,29.0,0.262295081967,0.218579234973,0.136612021858,56.3818181818,674.0,96.2568306011,121.601092896,183
LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,DRO,Durango La Plata County Airport,Durango,CO,37.1515007019,-107.753997803,107.0,0.375,0.375,0.375,92.75,640.0,87.375,121.375,8
LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,EGE,Eagle County Regional Airport,Vail,CO,39.64260101,-106.9179993,39.0,0.5,0.5,0.375,56.25,748.0,104.5,128.5,8
LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,ELP,El Paso International Airport,El Paso,TX,31.80719948,-106.3779984,31.0,0.271186440678,0.21186440678,0.149717514124,50.8846153846,714.0,92.5948275862,112.833333333,354
LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,EUG,Mahlon Sweet Field,Eugene,OR,44.12459945678711,-123.21199798583984,37.5,0.137724550898,0.11377245509,0.0898203592814,41.6923076923,748.0,100.736526946,126.646706587,167
LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,40.5,0.11619047619,0.0914285714286,0.08,64.5138888889,209.0,37.2309160305,64.3244274809,525
LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,JAC,Jackson Hole Airport,Jacksn Hole,WY,43.6072998046875,-110.73799896240234,23.0,0.163120567376,0.127659574468,0.106382978723,71.1142857143,784.0,105.510638298,130.141843972,141
LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,LAS,McCarran International Airport,Las Vegas,NV,36.08010101,-115.1520004,25.0,0.209621993127,0.150859106529,0.113058419244,41.139869281,236.0,45.0076362374,70.6414439431,2910
LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,MRY,Monterey Peninsula Airport,Monterey,CA,36.58700180053711,-121.84300231933594,34.5,0.0906515580737,0.0821529745042,0.0623229461756,49.0238095238,266.0,47.6676557864,74.4985163205,353
LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,MTJ,Montrose Regional Airport,Montrose CO,CO,38.509799957300004,-107.893997192,37.0,0.142857142857,0.142857142857,0.142857142857,37.0,666.0,87.4285714286,108.285714286,7
LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,31.0,0.226124460875,0.176833025262,0.126925446704,44.8226600985,337.0,52.8473479948,71.4773609314,1623
LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,33.43429946899414,-112.01200103759766,27.0,0.207399687337,0.163105784263,0.122980719125,41.9863013699,370.0,58.2401700319,82.5738575983,1919
LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,PSP,Palm Springs International Airport,Palm Springs,CA,33.8297004699707,-116.50700378417969,23.5,0.204301075269,0.129032258065,0.0967741935484,48.2272727273,110.0,28.1413043478,52.6195652174,93
LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,RDM,Roberts Field,Redmond-Bend,OR,44.2541008,-121.1500015,20.0,0.20652173913,0.108695652174,0.0869565217391,42.7142857143,726.0,96.6304347826,123.347826087,92
LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,RNO,Reno Tahoe International Airport,Reno,NV,39.49909973144531,-119.76799774169922,31.0,0.194214876033,0.148760330579,0.115702479339,46.2285714286,391.0,59.0563674322,81.872651357,484
LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,SAN,San Diego International Airport,San Diego,CA,32.7336006165,-117.190002441,29.0,0.151685393258,0.123595505618,0.0921348314607,47.0235294118,109.0,29.0655367232,53.6237288136,890
LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,SBA,Santa Barbara Municipal Airport,Santa Barbara,CA,34.42620087,-119.8399963,33.0,0.130311614731,0.0963172804533,0.0849858356941,41.7678571429,89.0,21.0571428571,50.3257142857,353
LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,SBP,San Luis County Regional Airport,San Luis Obispo,CA,35.236801147499996,-120.641998291,33.0,0.136212624585,0.0963455149502,0.0863787375415,44.0,156.0,30.7056856187,56.8795986622,301
LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,19.0,0.192230854606,0.146503884573,0.108546059933,34.6509775525,337.0,54.0002270148,81.8124858116,4505
LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,SJC,Norman Y. Mineta San Jose International Airport,San Jose,CA,37.36259841918945,-121.92900085449219,31.0,0.20524691358,0.15200617284,0.111882716049,45.1267605634,308.0,48.2977038797,66.3942992874,1296
LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,SLC,Salt Lake City International Airport,Salt Lake City,UT,40.78839874267578,-111.97799682617188,32.0,0.200778210117,0.160311284047,0.122957198444,59.1575342466,590.0,82.5359937402,105.85915493,1285
LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,SMF,Sacramento International Airport,Sacramento,CA,38.69540023803711,-121.59100341796875,34.0,0.264825345248,0.212022745735,0.155158407799,48.5249266862,373.0,60.5584843493,80.9266886326,1231
LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,SUN,Friedman Memorial Airport,Hailey,ID,43.50439835,-114.2959976,31.0,0.222222222222,0.166666666667,0.166666666667,24.4,696.0,94.9444444444,121.277777778,18
LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,TUS,Tucson International Airport,Tucson,AZ,32.1161003112793,-110.94100189208984,32.5,0.259668508287,0.201657458564,0.151933701657,58.9854368932,451.0,63.7541899441,86.8072625698,724
LGB,Long Beach /Daugherty Field/ Airport,Long Beach,CA,33.81769943,-118.1520004,LAS,McCarran International Airport,Las Vegas,NV,36.08010101,-115.1520004,33.0,0.20297029703,0.163366336634,0.136138613861,52.7184466019,231.0,44.985,66.0475,404
LGB,Long Beach /Daugherty Field/ Airport,Long Beach,CA,33.81769943,-118.1520004,OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,41.0,0.0835820895522,0.0671641791045,0.0567164179104,64.3709677419,353.0,55.8358662614,71.9209726444,670
LGB,Long Beach /Daugherty Field/ Airport,Long Beach,CA,33.81769943,-118.1520004,RNO,Reno Tahoe International Airport,Reno,NV,39.49909973144531,-119.76799774169922,33.0,0.106382978723,0.0851063829787,0.0851063829787,50.25,402.0,63.3913043478,78.7173913043,47
LGB,Long Beach /Daugherty Field/ Airport,Long Beach,CA,33.81769943,-118.1520004,SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,11.0,0.135922330097,0.11003236246,0.0970873786408,24.5555555556,354.0,56.5602605863,81.3745928339,309
LGB,Long Beach /Daugherty Field/ Airport,Long Beach,CA,33.81769943,-118.1520004,SLC,Salt Lake City International Airport,Salt Lake City,UT,40.78839874267578,-111.97799682617188,42.0,0.0546139359699,0.0470809792844,0.0357815442561,47.59375,588.0,83.2268431002,101.801512287,531
LGB,Long Beach /Daugherty Field/ Airport,Long Beach,CA,33.81769943,-118.1520004,SMF,Sacramento International Airport,Sacramento,CA,38.69540023803711,-121.59100341796875,24.0,0.122222222222,0.0944444444444,0.0444444444444,28.0740740741,387.0,63.2222222222,79.4555555556,180
MFR,Rogue Valley International Medford Airport,Medford,OR,42.37419891357422,-122.87300109863281,ACV,Arcata Airport,Arcata CA,CA,40.97809982299805,-124.10900115966797,,0.0,0.0,0.0,,116.0,,,1
MFR,Rogue Valley International Medford Airport,Medford,OR,42.37419891357422,-122.87300109863281,SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,1.0,0.0901098901099,0.0747252747253,0.0615384615385,31.4042553191,329.0,59.4263736264,79.8373626374,455
MRY,Monterey Peninsula Airport,Monterey,CA,36.58700180053711,-121.84300231933594,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,17.0,0.0906515580737,0.070821529745,0.0623229461756,43.7735849057,266.0,51.2325581395,81.8575581395,353
MRY,Monterey Peninsula Airport,Monterey,CA,36.58700180053711,-121.84300231933594,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,33.43429946899414,-112.01200103759766,69.5,0.0875,0.0875,0.0875,77.625,598.0,88.5128205128,108.423076923,80
MRY,Monterey Peninsula Airport,Monterey,CA,36.58700180053711,-121.84300231933594,SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,57.0,0.173913043478,0.157608695652,0.157608695652,72.1136363636,77.0,19.5555555556,41.8765432099,184
MSO,Missoula International Airport,Missoula,MT,46.91630173,-114.0910034,SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,4.0,0.134615384615,0.134615384615,0.115384615385,32.375,769.0,122.442307692,147.0,52
MTJ,Montrose Regional Airport,Montrose CO,CO,38.509799957300004,-107.893997192,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,,0.0,0.0,0.0,,666.0,96.0,118.428571429,7
OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,BOI,Boise Air Terminal/Gowen field,Boise,ID,43.56439972,-116.2229996,33.0,0.144444444444,0.105555555556,0.0833333333333,61.0740740741,512.0,67.9444444444,82.2333333333,180
